timestamp,temperature,vibration,noise,fault
2023-01-01 10:18:00,50.45,29,10,0
2023-01-01 10:19:00,50.58,33,12,0
2023-01-01 10:20:00,50.12,25,11,0
2023-01-01 10:21:00,50.42,27,16,0
2023-01-01 10:22:00,50.65,31,19,0
2023-01-01 10:23:00,50.5,34,17,0
2023-01-01 10:24:00,49.86,31,14,0
2023-01-01 10:25:00,50.56,25,17,0
2023-01-01 10:26:00,50.51,32,15,0
2023-01-01 10:27:00,49.67,27,11,0
2023-01-01 10:28:00,49.79,32,12,0
2023-01-01 10:29:00,50.44,25,12,0
2023-01-01 10:30:00,50.22,29,16,0
2023-01-01 10:31:00,49.43,29,18,0
2023-01-01 10:32:00,50.43,34,12,0
2023-01-01 10:33:00,49.41,28,11,0
2023-01-01 10:34:00,49.37,34,16,0
2023-01-01 10:35:00,49.77,27,10,0
2023-01-01 10:36:00,49.36,32,16,0
2023-01-01 10:37:00,50.82,33,17,0
2023-01-01 10:38:00,49.5,29,15,0
2023-01-01 10:39:00,50.13,28,11,0
2023-01-01 10:40:00,48.72,28,15,0
2023-01-01 10:41:00,50.68,33,17,0
2023-01-01 10:42:00,50.2,29,13,0
2023-01-01 10:43:00,49.55,25,17,0
2023-01-01 10:44:00,49.71,31,12,0
2023-01-01 10:45:00,49.34,30,19,0
2023-01-01 10:46:00,50.74,29,13,0
2023-01-01 10:47:00,49.26,29,13,0
2023-01-01 10:48:00,49.79,32,19,0
2023-01-01 10:49:00,49.62,25,16,0
2023-01-01 10:50:00,49.71,26,18,0
2023-01-01 10:51:00,50.79,26,11,0
2023-01-01 10:52:00,49.98,31,17,0
2023-01-01 10:53:00,49.95,27,13,0
2023-01-01 10:54:00,49.79,32,13,0
2023-01-01 10:55:00,50.26,32,13,0
2023-01-01 10:56:00,49.38,25,13,0
2023-01-01 10:57:00,49.44,27,10,0
2023-01-01 10:58:00,49.09,34,14,0
2023-01-01 10:59:00,49.51,32,13,0
2023-01-01 11:00:00,50.2,28,14,0
2023-01-01 11:01:00,50.52,34,17,0
2023-01-01 11:02:00,49.68,31,18,0
2023-01-01 11:03:00,49.61,29,16,0
2023-01-01 11:04:00,49.79,33,18,0
2023-01-01 11:05:00,50.28,30,13,0
2023-01-01 11:06:00,50.36,25,10,0
2023-01-01 11:07:00,49.79,25,10,0
2023-01-01 11:08:00,50.57,34,12,0
2023-01-01 11:09:00,49.53,31,19,0
2023-01-01 11:10:00,50.82,27,15,0
2023-01-01 11:11:00,50.33,26,12,0
2023-01-01 11:12:00,50.48,31,15,0
2023-01-01 11:13:00,50.11,28,11,0
2023-01-01 11:14:00,50.59,31,12,0
2023-01-01 11:15:00,49.94,30,14,0
2023-01-01 11:16:00,50.09,26,12,0
2023-01-01 11:17:00,49.52,34,16,0
2023-01-01 11:18:00,49.91,25,12,0
2023-01-01 11:19:00,50.85,29,13,0
2023-01-01 11:20:00,49.71,30,14,0
2023-01-01 11:21:00,50.22,29,16,0
2023-01-01 11:22:00,49.9,30,15,0
2023-01-01 11:23:00,49.46,30,16,0
2023-01-01 11:24:00,50.37,29,11,0
2023-01-01 11:25:00,50.16,27,13,0
2023-01-01 11:26:00,49.72,26,18,0
2023-01-01 11:27:00,50.13,30,12,0
2023-01-01 11:28:00,49.98,31,17,0
2023-01-01 11:29:00,50.22,27,18,0
2023-01-01 11:30:00,50.45,28,13,0
2023-01-01 11:31:00,49.49,33,15,0
2023-01-01 11:32:00,50.36,28,17,0
2023-01-01 11:33:00,50.96,27,17,0
2023-01-01 11:34:00,49.61,32,14,0
2023-01-01 11:35:00,50.13,28,18,0
2023-01-01 11:36:00,50.55,33,19,0
2023-01-01 11:37:00,50.8,26,19,0
2023-01-01 11:38:00,50.25,32,17,0
2023-01-01 11:39:00,49.83,33,15,0
2023-01-01 11:40:00,49.4,29,11,0
2023-01-01 11:41:00,48.74,25,14,0
2023-01-01 11:42:00,50.89,26,10,0
2023-01-01 11:43:00,49.94,33,13,0
2023-01-01 11:44:00,50.55,29,13,0
2023-01-01 11:45:00,49.59,34,12,0
2023-01-01 11:46:00,50.39,28,11,0
2023-01-01 11:47:00,49.43,25,12,0
2023-01-01 11:48:00,49.47,28,19,0
2023-01-01 11:49:00,49.94,34,14,0
2023-01-01 11:50:00,50.6,34,19,0
2023-01-01 11:51:00,49.6,25,15,0
2023-01-01 11:52:00,50.24,27,16,0
2023-01-01 11:53:00,50.06,25,13,0
2023-01-01 11:54:00,50.18,26,18,0
2023-01-01 11:55:00,49.28,25,13,0
2023-01-01 11:56:00,50.14,30,14,0
2023-01-01 11:57:00,49.68,30,18,0
2023-01-01 11:58:00,48.97,34,11,0
2023-01-01 11:59:00,49.99,33,15,0
2023-01-01 12:00:00,48.77,32,13,0
2023-01-01 12:01:00,50.08,30,18,0
2023-01-01 12:02:00,49.37,25,13,0
2023-01-01 12:03:00,50.7,28,15,0
2023-01-01 12:04:00,49.47,30,15,0
2023-01-01 12:05:00,50.68,33,12,0
2023-01-01 12:06:00,49.13,32,10,0
2023-01-01 12:07:00,49.6,32,13,0
2023-01-01 12:08:00,50.2,31,11,0
2023-01-01 12:09:00,50.01,33,18,0
2023-01-01 12:10:00,50.68,34,12,0
2023-01-01 12:11:00,50.4,34,12,0
2023-01-01 12:12:00,50.1,26,12,0
2023-01-01 12:13:00,49.52,32,11,0
2023-01-01 12:14:00,50.2,28,14,0
2023-01-01 12:15:00,50.71,26,13,0
2023-01-01 12:16:00,49.95,25,19,0
2023-01-01 12:17:00,50.31,25,12,0
2023-01-01 12:18:00,50.05,25,17,0
2023-01-01 12:19:00,49.91,26,15,0
2023-01-01 12:20:00,49.55,30,16,0
2023-01-01 12:21:00,50.83,25,16,0
2023-01-01 12:22:00,49.5,30,15,0
2023-01-01 12:23:00,50.11,31,16,0
2023-01-01 12:24:00,49.96,30,12,0
2023-01-01 12:25:00,50.74,26,17,0
2023-01-01 12:26:00,50.36,25,18,0
2023-01-01 12:27:00,50.07,28,10,0
2023-01-01 12:28:00,49.7,33,10,0
2023-01-01 12:29:00,50.85,30,13,0
2023-01-01 12:30:00,50.47,25,19,0
2023-01-01 12:31:00,50.43,29,12,0
2023-01-01 12:32:00,49.89,32,12,0
2023-01-01 12:33:00,50.65,26,17,0
2023-01-01 12:34:00,49.32,27,17,0
2023-01-01 12:35:00,50.2,30,17,0
2023-01-01 12:36:00,48.83,31,13,0
2023-01-01 12:37:00,49.88,30,19,0
2023-01-01 12:38:00,50.43,34,14,0
2023-01-01 12:39:00,50.05,30,12,0
2023-01-01 12:40:00,50.11,28,15,0
2023-01-01 12:41:00,49.48,33,10,0
2023-01-01 12:42:00,49.5,27,15,0
2023-01-01 12:43:00,51.17,31,11,0
2023-01-01 12:44:00,50.36,28,11,0
2023-01-01 12:45:00,50.22,28,14,0
2023-01-01 12:46:00,50.6,29,16,0
2023-01-01 12:47:00,49.85,25,18,0
2023-01-01 12:48:00,50.37,26,15,0
2023-01-01 12:49:00,49.5,31,18,0
2023-01-01 12:50:00,49.69,26,17,0
2023-01-01 12:51:00,50.45,33,14,0
2023-01-01 12:52:00,49.67,34,17,0
2023-01-01 12:53:00,50.38,25,17,0
2023-01-01 12:54:00,49.88,33,13,0
2023-01-01 12:55:00,50.71,29,13,0
2023-01-01 12:56:00,50.45,25,13,0
2023-01-01 12:57:00,49.49,26,11,0
2023-01-01 12:58:00,48.84,27,19,0
2023-01-01 12:59:00,49.19,30,15,0
2023-01-01 13:00:00,49.95,27,19,0
2023-01-01 13:01:00,49.6,34,12,0
2023-01-01 13:02:00,49.86,32,14,0
2023-01-01 13:03:00,50.09,30,11,0
2023-01-01 13:04:00,49.79,26,17,0
2023-01-01 13:05:00,50.36,31,16,0
2023-01-01 13:06:00,50.15,28,14,0
2023-01-01 13:07:00,50.08,29,17,0
2023-01-01 13:08:00,49.71,29,14,0
2023-01-01 13:09:00,49.24,33,13,0
2023-01-01 13:10:00,49.83,25,11,0
2023-01-01 13:11:00,49.8,33,19,0
2023-01-01 13:12:00,50.63,26,14,0
2023-01-01 13:13:00,50.75,32,10,0
2023-01-01 13:14:00,49.54,26,17,0
2023-01-01 13:15:00,51.23,32,13,0
2023-01-01 13:16:00,49.81,26,18,0
2023-01-01 13:17:00,49.58,26,19,0
2023-01-01 13:18:00,49.13,28,10,0
2023-01-01 13:19:00,49.76,31,10,0
2023-01-01 13:20:00,50.17,34,13,0
2023-01-01 13:21:00,51.03,27,13,0
2023-01-01 13:22:00,49.52,31,13,0
2023-01-01 13:23:00,50.21,30,14,0
2023-01-01 13:24:00,50.27,31,15,0
2023-01-01 13:25:00,49.5,25,13,0
2023-01-01 13:26:00,50.15,32,19,0
2023-01-01 13:27:00,49.97,30,15,0
2023-01-01 13:28:00,50.98,30,13,0
2023-01-01 13:29:00,50.27,30,16,0
2023-01-01 13:30:00,49.68,31,18,0
2023-01-01 13:31:00,50.69,29,10,0
2023-01-01 13:32:00,49.56,33,18,0
2023-01-01 13:33:00,49.62,29,11,0
2023-01-01 13:34:00,50.17,30,15,0
2023-01-01 13:35:00,50.0,30,17,0
2023-01-01 13:36:00,50.02,29,10,0
2023-01-01 13:37:00,48.51,32,15,0
2023-01-01 13:38:00,49.36,26,19,0
2023-01-01 13:39:00,49.64,32,11,0
2023-01-01 13:40:00,49.9,31,17,0
2023-01-01 13:41:00,49.86,27,15,0
2023-01-01 13:42:00,49.91,31,19,0
2023-01-01 13:43:00,50.66,32,19,0
2023-01-01 13:44:00,50.5,32,13,0
2023-01-01 13:45:00,49.43,28,19,0
2023-01-01 13:46:00,49.84,31,14,0
2023-01-01 13:47:00,49.56,26,17,0
2023-01-01 13:48:00,50.7,28,10,0
2023-01-01 13:49:00,50.34,29,16,0
2023-01-01 13:50:00,50.01,25,11,0
2023-01-01 13:51:00,50.69,31,12,0
2023-01-01 13:52:00,49.27,33,16,0
2023-01-01 13:53:00,50.0,29,17,0
2023-01-01 13:54:00,50.66,28,15,0
2023-01-01 13:55:00,49.64,27,11,0
2023-01-01 13:56:00,50.1,28,13,0
2023-01-01 13:57:00,49.79,34,19,0
2023-01-01 13:58:00,50.35,25,13,0
2023-01-01 13:59:00,50.12,34,19,0
2023-01-01 14:00:00,49.93,27,17,0
2023-01-01 14:01:00,49.83,27,12,0
2023-01-01 14:02:00,49.55,27,10,0
2023-01-01 14:03:00,49.9,31,17,0
2023-01-01 14:04:00,49.9,30,12,0
2023-01-01 14:05:00,50.72,33,15,0
2023-01-01 14:06:00,50.02,32,17,0
2023-01-01 14:07:00,49.71,27,13,0
2023-01-01 14:08:00,50.17,33,17,0
2023-01-01 14:09:00,49.5,33,18,0
2023-01-01 14:10:00,50.59,25,11,0
2023-01-01 14:11:00,49.82,32,10,0
2023-01-01 14:12:00,50.54,31,18,0
2023-01-01 14:13:00,49.78,28,15,0
2023-01-01 14:14:00,50.22,28,18,0
2023-01-01 14:15:00,50.41,33,10,0
2023-01-01 14:16:00,50.56,29,19,0
2023-01-01 14:17:00,50.11,29,19,0
2023-01-01 14:18:00,50.1,25,11,0
2023-01-01 14:19:00,49.68,34,11,0
2023-01-01 14:20:00,51.28,31,10,0
2023-01-01 14:21:00,50.38,30,12,0
2023-01-01 14:22:00,49.9,28,11,0
2023-01-01 14:23:00,49.7,27,17,0
2023-01-01 14:24:00,49.39,31,13,0
2023-01-01 14:25:00,49.77,29,11,0
2023-01-01 14:26:00,50.63,32,16,0
2023-01-01 14:27:00,49.78,29,11,0
2023-01-01 14:28:00,50.24,31,10,0
2023-01-01 14:29:00,50.44,28,10,0
2023-01-01 14:30:00,50.5,32,18,0
2023-01-01 14:31:00,49.84,30,13,0
2023-01-01 14:32:00,51.02,31,12,0
2023-01-01 14:33:00,49.1,34,13,0
2023-01-01 14:34:00,50.44,29,17,0
2023-01-01 14:35:00,49.73,25,11,0
2023-01-01 14:36:00,50.22,25,18,0
2023-01-01 14:37:00,50.84,26,19,0
2023-01-01 14:38:00,49.41,30,19,0
2023-01-01 14:39:00,50.08,33,16,0
2023-01-01 14:40:00,49.61,32,10,0
2023-01-01 14:41:00,49.73,34,11,0
2023-01-01 14:42:00,50.33,31,13,0
2023-01-01 14:43:00,49.23,30,15,0
2023-01-01 14:44:00,50.28,30,10,0
2023-01-01 14:45:00,50.38,27,10,0
2023-01-01 14:46:00,49.7,28,12,0
2023-01-01 14:47:00,51.12,34,14,0
2023-01-01 14:48:00,49.88,29,15,0
2023-01-01 14:49:00,49.24,31,13,0
2023-01-01 14:50:00,49.63,34,11,0
2023-01-01 14:51:00,49.72,32,15,0
2023-01-01 14:52:00,49.81,33,13,0
2023-01-01 14:53:00,50.16,31,13,0
2023-01-01 14:54:00,50.35,34,11,0
2023-01-01 14:55:00,50.37,29,11,0
2023-01-01 14:56:00,50.39,25,12,0
2023-01-01 14:57:00,50.28,30,12,0
2023-01-01 14:58:00,49.81,32,18,0
2023-01-01 14:59:00,50.0,34,16,0
2023-01-01 15:00:00,48.89,27,14,0
2023-01-01 15:01:00,50.04,29,12,0
2023-01-01 15:02:00,49.98,29,13,0
2023-01-01 15:03:00,50.27,26,18,0
2023-01-01 15:04:00,50.74,31,15,0
2023-01-01 15:05:00,49.23,28,17,0
2023-01-01 15:06:00,49.28,25,14,0
2023-01-01 15:07:00,50.22,26,12,0
2023-01-01 15:08:00,50.03,33,11,0
2023-01-01 15:09:00,50.54,26,16,0
2023-01-01 15:10:00,49.83,31,15,0
2023-01-01 15:11:00,50.25,34,19,0
2023-01-01 15:12:00,50.65,34,15,0
2023-01-01 15:13:00,48.81,25,17,0
2023-01-01 15:14:00,49.97,32,13,0
2023-01-01 15:15:00,49.71,25,11,0
2023-01-01 15:16:00,49.84,33,18,0
2023-01-01 15:17:00,50.32,30,18,0
2023-01-01 15:18:00,50.09,33,15,0
2023-01-01 15:19:00,49.82,29,10,0
2023-01-01 15:20:00,49.52,28,17,0
2023-01-01 15:21:00,50.4,25,14,0
2023-01-01 15:22:00,50.49,25,18,0
2023-01-01 15:23:00,49.19,32,17,0
2023-01-01 15:24:00,50.75,30,16,0
2023-01-01 15:25:00,49.28,31,11,0
2023-01-01 15:26:00,51.14,34,11,0
2023-01-01 15:27:00,50.55,30,16,0
2023-01-01 15:28:00,50.65,28,19,0
2023-01-01 15:29:00,49.81,28,17,0
2023-01-01 15:30:00,50.27,27,17,0
2023-01-01 15:31:00,51.53,29,15,0
2023-01-01 15:32:00,49.73,29,14,0
2023-01-01 15:33:00,50.28,29,11,0
2023-01-01 15:34:00,49.43,29,19,0
2023-01-01 15:35:00,49.78,33,13,0
2023-01-01 15:36:00,49.39,30,14,0
2023-01-01 15:37:00,49.22,34,12,0
2023-01-01 15:38:00,49.66,32,18,0
2023-01-01 15:39:00,50.08,33,13,0
2023-01-01 15:40:00,50.36,32,10,0
2023-01-01 15:41:00,50.66,32,10,0
2023-01-01 15:42:00,50.41,28,11,0
2023-01-01 15:43:00,50.83,30,15,0
2023-01-01 15:44:00,50.05,33,12,0
2023-01-01 15:45:00,49.77,34,11,0
2023-01-01 15:46:00,49.99,34,13,0
2023-01-01 15:47:00,50.5,31,17,0
2023-01-01 15:48:00,49.58,29,15,0
2023-01-01 15:49:00,50.86,33,12,0
2023-01-01 15:50:00,49.83,28,19,0
2023-01-01 15:51:00,49.71,31,11,0
2023-01-01 15:52:00,49.7,28,14,0
2023-01-01 15:53:00,49.93,33,16,0
2023-01-01 15:54:00,50.4,31,18,0
2023-01-01 15:55:00,50.86,29,11,0
2023-01-01 15:56:00,50.67,27,14,0
2023-01-01 15:57:00,49.75,25,15,0
2023-01-01 15:58:00,51.05,31,10,0
2023-01-01 15:59:00,48.59,29,10,0
2023-01-01 16:00:00,50.07,29,11,0
2023-01-01 16:01:00,49.74,32,16,0
2023-01-01 16:02:00,50.18,34,12,0
2023-01-01 16:03:00,49.41,27,13,0
2023-01-01 16:04:00,50.12,25,17,0
2023-01-01 16:05:00,50.24,32,17,0
2023-01-01 16:06:00,49.97,27,18,0
2023-01-01 16:07:00,50.05,33,11,0
2023-01-01 16:08:00,49.53,28,17,0
2023-01-01 16:09:00,50.12,26,14,0
2023-01-01 16:10:00,50.28,33,18,0
2023-01-01 16:11:00,51.24,26,19,0
2023-01-01 16:12:00,49.43,25,13,0
2023-01-01 16:13:00,49.81,33,18,0
2023-01-01 16:14:00,49.66,25,17,0
2023-01-01 16:15:00,49.99,32,18,0
2023-01-01 16:16:00,50.61,28,19,0
2023-01-01 16:17:00,49.93,33,18,0
2023-01-01 16:18:00,49.83,31,11,0
2023-01-01 16:19:00,50.29,27,10,0
2023-01-01 16:20:00,49.75,25,11,0
2023-01-01 16:21:00,50.27,27,12,0
2023-01-01 16:22:00,51.06,29,17,0
2023-01-01 16:23:00,49.86,34,16,0
2023-01-01 16:24:00,50.07,34,14,0
2023-01-01 16:25:00,49.26,30,17,0
2023-01-01 16:26:00,49.63,25,14,0
2023-01-01 16:27:00,49.78,29,19,0
2023-01-01 16:28:00,50.07,25,13,0
2023-01-01 16:29:00,51.11,30,14,0
2023-01-01 16:30:00,50.29,31,15,0
2023-01-01 16:31:00,49.69,26,13,0
2023-01-01 16:32:00,49.63,32,12,0
2023-01-01 16:33:00,50.16,28,13,0
2023-01-01 16:34:00,50.44,30,14,0
2023-01-01 16:35:00,49.18,25,12,0
2023-01-01 16:36:00,49.29,28,16,0
2023-01-01 16:37:00,50.52,30,11,0
2023-01-01 16:38:00,49.91,29,14,0
2023-01-01 16:39:00,49.17,31,12,0
2023-01-01 16:40:00,50.32,29,18,0
2023-01-01 16:41:00,50.16,25,13,0
2023-01-01 16:42:00,50.19,29,16,0
2023-01-01 16:43:00,49.45,29,13,0
2023-01-01 16:44:00,50.48,33,17,0
2023-01-01 16:45:00,49.66,28,11,0
2023-01-01 16:46:00,50.02,25,13,0
2023-01-01 16:47:00,50.12,26,16,0
2023-01-01 16:48:00,50.2,28,14,0
2023-01-01 16:49:00,49.36,33,11,0
2023-01-01 16:50:00,50.51,26,19,0
2023-01-01 16:51:00,50.66,30,12,0
2023-01-01 16:52:00,49.7,28,12,0
2023-01-01 16:53:00,49.77,33,12,0
2023-01-01 16:54:00,50.15,32,12,0
2023-01-01 16:55:00,49.69,30,16,0
2023-01-01 16:56:00,50.19,26,10,0
2023-01-01 16:57:00,50.54,34,14,0
2023-01-01 16:58:00,50.23,33,15,0
2023-01-01 16:59:00,49.6,34,18,0
2023-01-02 08:00:00,20.0,31,10,0
2023-01-02 08:01:00,20.0,25,13,0
2023-01-02 08:02:00,20.0,25,11,0
2023-01-02 08:03:00,20.0,27,18,0
2023-01-02 08:04:00,20.0,31,12,0
2023-01-02 08:05:00,20.0,26,16,0
2023-01-02 08:06:00,20.0,27,13,0
2023-01-02 08:07:00,20.0,28,13,0
2023-01-02 08:08:00,20.0,31,17,0
2023-01-02 08:09:00,20.0,29,19,0
2023-01-02 08:10:00,20.0,26,19,0
2023-01-02 08:11:00,20.0,27,10,0
2023-01-02 08:12:00,20.0,30,12,0
2023-01-02 08:13:00,20.0,28,11,0
2023-01-02 08:14:00,20.0,32,15,0
2023-01-02 08:15:00,20.0,26,10,0
2023-01-02 08:16:00,20.0,26,12,0
2023-01-02 08:17:00,20.0,34,15,0
2023-01-02 08:18:00,20.0,33,16,0
2023-01-02 08:19:00,20.0,30,18,0
2023-01-02 08:20:00,20.0,32,13,0
2023-01-02 08:21:00,20.0,32,13,0
2023-01-02 08:22:00,20.0,32,16,0
2023-01-02 08:23:00,20.0,34,18,0
2023-01-02 08:24:00,20.0,30,17,0
2023-01-02 08:25:00,20.0,32,12,0
2023-01-02 08:26:00,20.0,34,15,0
2023-01-02 08:27:00,20.0,30,15,0
2023-01-02 08:28:00,20.0,34,16,0
2023-01-02 08:29:00,20.0,34,13,0
2023-01-02 08:30:00,20.0,30,19,0
2023-01-02 08:31:00,20.0,29,13,0
2023-01-02 08:32:00,20.0,30,13,0
2023-01-02 08:33:00,20.0,27,18,0
2023-01-02 08:34:00,20.0,29,18,0
2023-01-02 08:35:00,20.0,28,13,0
2023-01-02 08:36:00,20.0,25,19,0
2023-01-02 08:37:00,20.0,25,18,0
2023-01-02 08:38:00,20.0,26,15,0
2023-01-02 08:39:00,20.0,30,16,0
2023-01-02 08:40:00,20.0,28,15,0
2023-01-02 08:41:00,20.0,33,16,0
2023-01-02 08:42:00,20.0,25,16,0
2023-01-02 08:43:00,20.0,28,17,0
2023-01-02 08:44:00,20.0,33,11,0
2023-01-02 08:45:00,20.0,25,11,0
2023-01-02 08:46:00,20.0,32,11,0
2023-01-02 08:47:00,20.0,34,14,0
2023-01-02 08:48:00,20.0,34,11,0
2023-01-02 08:49:00,20.0,31,10,0
2023-01-02 08:50:00,20.0,34,18,0
2023-01-02 08:51:00,20.0,27,16,0
2023-01-02 08:52:00,20.0,32,11,0
2023-01-02 08:53:00,20.0,31,18,0
2023-01-02 08:54:00,20.0,30,10,0
2023-01-02 08:55:00,20.0,25,16,0
2023-01-02 08:56:00,20.0,30,15,0
2023-01-02 08:57:00,20.0,27,13,0
2023-01-02 08:58:00,20.0,34,15,0
2023-01-02 08:59:00,20.0,30,15,0
2023-01-02 09:00:00,48.74,30,19,0
2023-01-02 09:01:00,50.38,31,15,0
2023-01-02 09:02:00,49.34,32,13,0
2023-01-02 09:03:00,50.49,25,16,0
2023-01-02 09:04:00,49.57,27,19,0
2023-01-02 09:05:00,50.6,27,14,0
2023-01-02 09:06:00,49.98,30,18,0
