timestamp,temperature,vibration,noise,fault
2023-01-01 11:53:00,49.93,30,12,0
2023-01-01 11:54:00,50.35,25,11,0
2023-01-01 11:55:00,49.71,25,19,0
2023-01-01 11:56:00,49.86,33,19,0
2023-01-01 11:57:00,49.59,33,10,0
2023-01-01 11:58:00,49.73,29,12,0
2023-01-01 11:59:00,49.76,30,11,0
2023-01-01 12:00:00,49.81,26,19,0
2023-01-01 12:01:00,50.44,34,12,0
2023-01-01 12:02:00,50.32,25,12,0
2023-01-01 12:03:00,49.89,27,12,0
2023-01-01 12:04:00,50.06,25,10,0
2023-01-01 12:05:00,48.84,25,14,0
2023-01-01 12:06:00,49.13,31,14,0
2023-01-01 12:07:00,50.54,28,13,0
2023-01-01 12:08:00,49.8,32,16,0
2023-01-01 12:09:00,50.71,25,11,0
2023-01-01 12:10:00,49.43,33,13,0
2023-01-01 12:11:00,51.18,28,13,0
2023-01-01 12:12:00,50.48,25,11,0
2023-01-01 12:13:00,50.2,26,19,0
2023-01-01 12:14:00,49.82,25,12,0
2023-01-01 12:15:00,48.96,30,15,0
2023-01-01 12:16:00,50.46,29,17,0
2023-01-01 12:17:00,49.99,25,14,0
2023-01-01 12:18:00,49.7,26,10,0
2023-01-01 12:19:00,50.42,32,12,0
2023-01-01 12:20:00,50.03,30,19,0
2023-01-01 12:21:00,50.0,29,15,0
2023-01-01 12:22:00,49.29,29,13,0
2023-01-01 12:23:00,50.11,29,13,0
2023-01-01 12:24:00,49.93,30,13,0
2023-01-01 12:25:00,49.99,30,16,0
2023-01-01 12:26:00,49.76,30,16,0
2023-01-01 12:27:00,50.2,30,10,0
2023-01-01 12:28:00,49.72,29,11,0
2023-01-01 12:29:00,49.93,29,16,0
2023-01-01 12:30:00,49.73,25,12,0
2023-01-01 12:31:00,49.77,33,15,0
2023-01-01 12:32:00,50.11,26,10,0
2023-01-01 12:33:00,50.92,28,11,0
2023-01-01 12:34:00,48.77,27,13,0
2023-01-01 12:35:00,49.41,34,14,0
2023-01-01 12:36:00,49.9,31,17,0
2023-01-01 12:37:00,49.65,31,15,0
2023-01-01 12:38:00,49.82,30,19,0
2023-01-01 12:39:00,49.11,33,10,0
2023-01-01 12:40:00,50.06,25,18,0
2023-01-01 12:41:00,50.57,31,10,0
2023-01-01 12:42:00,49.51,29,14,0
2023-01-01 12:43:00,50.09,33,12,0
2023-01-01 12:44:00,49.9,29,14,0
2023-01-01 12:45:00,49.98,30,17,0
2023-01-01 12:46:00,50.2,29,12,0
2023-01-01 12:47:00,50.75,26,19,0
2023-01-01 12:48:00,50.25,31,11,0
2023-01-01 12:49:00,50.15,34,16,0
2023-01-01 12:50:00,50.87,30,17,0
2023-01-01 12:51:00,49.39,34,14,0
2023-01-01 12:52:00,50.22,28,12,0
2023-01-01 12:53:00,50.14,31,15,0
2023-01-01 12:54:00,49.67,33,18,0
2023-01-01 12:55:00,49.68,28,13,0
2023-01-01 12:56:00,49.82,27,12,0
2023-01-01 12:57:00,49.72,26,11,0
2023-01-01 12:58:00,49.84,28,10,0
2023-01-01 12:59:00,49.82,33,16,0
2023-01-01 13:00:00,49.41,32,10,0
2023-01-01 13:01:00,51.27,26,16,0
2023-01-01 13:02:00,50.45,30,19,0
2023-01-01 13:03:00,50.33,28,19,0
2023-01-01 13:04:00,50.48,27,12,0
2023-01-01 13:05:00,49.81,30,14,0
2023-01-01 13:06:00,49.74,26,13,0
2023-01-01 13:07:00,50.16,25,16,0
2023-01-01 13:08:00,50.37,29,10,0
2023-01-01 13:09:00,50.59,26,17,0
2023-01-01 13:10:00,50.52,34,13,0
2023-01-01 13:11:00,49.69,25,12,0
2023-01-01 13:12:00,50.05,27,12,0
2023-01-01 13:13:00,50.26,32,13,0
2023-01-01 13:14:00,50.31,34,14,0
2023-01-01 13:15:00,49.51,30,14,0
2023-01-01 13:16:00,50.46,28,13,0
2023-01-01 13:17:00,49.62,32,16,0
2023-01-01 13:18:00,49.61,29,12,0
2023-01-01 13:19:00,50.44,28,14,0
2023-01-01 13:20:00,50.32,26,17,0
2023-01-01 13:21:00,49.18,32,11,0
2023-01-01 13:22:00,50.9,34,13,0
2023-01-01 13:23:00,49.48,27,14,0
2023-01-01 13:24:00,50.8,30,15,0
2023-01-01 13:25:00,49.88,33,13,0
2023-01-01 13:26:00,49.63,30,18,0
2023-01-01 13:27:00,49.79,27,10,0
2023-01-01 13:28:00,50.02,30,17,0
2023-01-01 13:29:00,49.92,33,18,0
2023-01-01 13:30:00,50.21,25,13,0
2023-01-01 13:31:00,50.47,26,14,0
2023-01-01 13:32:00,50.17,29,15,0
2023-01-01 13:33:00,51.33,25,13,0
2023-01-01 13:34:00,49.83,30,10,0
2023-01-01 13:35:00,49.3,27,13,0
2023-01-01 13:36:00,49.8,27,16,0
2023-01-01 13:37:00,50.0,30,18,0
2023-01-01 13:38:00,50.31,33,17,0
2023-01-01 13:39:00,50.67,29,11,0
2023-01-01 13:40:00,50.63,32,16,0
2023-01-01 13:41:00,50.29,25,19,0
2023-01-01 13:42:00,50.05,32,19,0
2023-01-01 13:43:00,49.82,31,16,0
2023-01-01 13:44:00,49.88,31,16,0
2023-01-01 13:45:00,50.65,27,13,0
2023-01-01 13:46:00,50.03,33,12,0
2023-01-01 13:47:00,49.96,28,13,0
2023-01-01 13:48:00,50.63,25,10,0
2023-01-01 13:49:00,50.01,31,17,0
2023-01-01 13:50:00,50.27,28,11,0
2023-01-01 13:51:00,50.28,29,18,0
2023-01-01 13:52:00,50.7,33,18,0
2023-01-01 13:53:00,50.14,27,19,0
2023-01-01 13:54:00,49.6,29,14,0
2023-01-01 13:55:00,49.72,34,15,0
2023-01-01 13:56:00,49.61,32,10,0
2023-01-01 13:57:00,50.77,33,14,0
2023-01-01 13:58:00,49.19,28,19,0
2023-01-01 13:59:00,50.28,25,14,0
2023-01-01 14:00:00,50.34,25,10,0
2023-01-01 14:01:00,50.37,30,10,0
2023-01-01 14:02:00,49.74,30,17,0
2023-01-01 14:03:00,49.83,33,13,0
2023-01-01 14:04:00,49.66,33,17,0
2023-01-01 14:05:00,49.77,25,16,0
2023-01-01 14:06:00,49.54,29,19,0
2023-01-01 14:07:00,51.08,27,11,0
2023-01-01 14:08:00,50.33,27,18,0
2023-01-01 14:09:00,50.16,26,13,0
2023-01-01 14:10:00,50.29,28,11,0
2023-01-01 14:11:00,50.25,27,17,0
2023-01-01 14:12:00,49.81,26,10,0
2023-01-01 14:13:00,49.96,26,10,0
2023-01-01 14:14:00,49.82,32,18,0
2023-01-01 14:15:00,50.71,26,16,0
2023-01-01 14:16:00,50.28,26,10,0
2023-01-01 14:17:00,49.31,31,12,0
2023-01-01 14:18:00,49.79,27,12,0
2023-01-01 14:19:00,51.09,29,13,0
2023-01-01 14:20:00,50.25,34,19,0
2023-01-01 14:21:00,50.29,33,10,0
2023-01-01 14:22:00,49.56,26,16,0
2023-01-01 14:23:00,50.48,29,11,0
2023-01-01 14:24:00,50.39,31,19,0
2023-01-01 14:25:00,49.24,29,10,0
2023-01-01 14:26:00,50.39,33,12,0
2023-01-01 14:27:00,49.93,26,15,0
2023-01-01 14:28:00,50.68,25,16,0
2023-01-01 14:29:00,49.53,34,13,0
2023-01-01 14:30:00,50.2,29,19,0
2023-01-01 14:31:00,50.07,27,15,0
2023-01-01 14:32:00,50.42,27,10,0
2023-01-01 14:33:00,49.07,33,10,0
2023-01-01 14:34:00,50.28,32,17,0
2023-01-01 14:35:00,50.81,32,16,0
2023-01-01 14:36:00,50.45,28,11,0
2023-01-01 14:37:00,49.65,25,19,0
2023-01-01 14:38:00,49.49,32,12,0
2023-01-01 14:39:00,50.03,31,18,0
2023-01-01 14:40:00,50.75,31,18,0
2023-01-01 14:41:00,50.01,31,18,0
2023-01-01 14:42:00,49.79,28,11,0
2023-01-01 14:43:00,50.37,26,17,0
2023-01-01 14:44:00,50.48,26,15,0
2023-01-01 14:45:00,50.81,34,13,0
2023-01-01 14:46:00,50.44,26,14,0
2023-01-01 14:47:00,49.93,34,15,0
2023-01-01 14:48:00,48.75,32,18,0
2023-01-01 14:49:00,49.8,28,17,0
2023-01-01 14:50:00,49.74,27,12,0
2023-01-01 14:51:00,49.97,26,10,0
2023-01-01 14:52:00,49.27,27,14,0
2023-01-01 14:53:00,50.09,30,10,0
2023-01-01 14:54:00,49.67,27,17,0
2023-01-01 14:55:00,50.4,31,15,0
2023-01-01 14:56:00,50.13,25,18,0
2023-01-01 14:57:00,50.24,29,13,0
2023-01-01 14:58:00,49.79,25,10,0
2023-01-01 14:59:00,49.58,28,15,0
2023-01-01 15:00:00,49.43,34,16,0
2023-01-01 15:01:00,50.44,31,14,0
2023-01-01 15:02:00,51.31,27,17,0
2023-01-01 15:03:00,49.77,33,10,0
2023-01-01 15:04:00,49.71,30,15,0
2023-01-01 15:05:00,50.38,28,18,0
2023-01-01 15:06:00,49.97,25,12,0
2023-01-01 15:07:00,50.31,30,17,0
2023-01-01 15:08:00,50.51,34,17,0
2023-01-01 15:09:00,49.67,31,11,0
2023-01-01 15:10:00,51.18,31,15,0
2023-01-01 15:11:00,50.74,34,18,0
2023-01-01 15:12:00,50.05,30,12,0
2023-01-01 15:13:00,49.07,32,15,0
2023-01-01 15:14:00,49.22,27,18,0
2023-01-01 15:15:00,49.84,31,16,0
2023-01-01 15:16:00,50.44,30,12,0
2023-01-01 15:17:00,49.75,34,13,0
2023-01-01 15:18:00,50.18,30,18,0
2023-01-01 15:19:00,50.19,33,11,0
2023-01-01 15:20:00,49.35,32,10,0
2023-01-01 15:21:00,50.4,27,14,0
2023-01-01 15:22:00,50.56,33,17,0
2023-01-01 15:23:00,49.8,26,18,0
2023-01-01 15:24:00,50.2,25,12,0
2023-01-01 15:25:00,50.18,26,18,0
2023-01-01 15:26:00,49.94,31,18,0
2023-01-01 15:27:00,49.4,34,13,0
2023-01-01 15:28:00,49.72,25,18,0
2023-01-01 15:29:00,49.69,32,19,0
2023-01-01 15:30:00,50.17,29,17,0
2023-01-01 15:31:00,50.21,33,11,0
2023-01-01 15:32:00,50.33,27,16,0
2023-01-01 15:33:00,49.46,25,15,0
2023-01-01 15:34:00,49.34,25,16,0
2023-01-01 15:35:00,50.0,30,11,0
2023-01-01 15:36:00,49.3,33,10,0
2023-01-01 15:37:00,50.68,32,18,0
2023-01-01 15:38:00,50.12,25,14,0
2023-01-01 15:39:00,50.43,33,18,0
2023-01-01 15:40:00,49.69,30,18,0
2023-01-01 15:41:00,49.84,33,14,0
2023-01-01 15:42:00,50.41,25,14,0
2023-01-01 15:43:00,50.54,25,19,0
2023-01-01 15:44:00,50.15,29,15,0
2023-01-01 15:45:00,50.12,34,19,0
2023-01-01 15:46:00,49.36,26,19,0
2023-01-01 15:47:00,49.72,32,18,0
2023-01-01 15:48:00,50.55,31,15,0
2023-01-01 15:49:00,49.79,27,19,0
2023-01-01 15:50:00,50.67,29,14,0
2023-01-01 15:51:00,50.43,31,12,0
2023-01-01 15:52:00,51.17,29,10,0
2023-01-01 15:53:00,50.76,34,12,0
2023-01-01 15:54:00,49.05,27,19,0
2023-01-01 15:55:00,49.85,26,15,0
2023-01-01 15:56:00,50.0,31,13,0
2023-01-01 15:57:00,50.0,25,12,0
2023-01-01 15:58:00,49.88,26,17,0
2023-01-01 15:59:00,49.53,26,12,0
2023-01-01 16:00:00,50.61,29,17,0
2023-01-01 16:01:00,49.87,28,14,0
2023-01-01 16:02:00,50.56,26,15,0
2023-01-01 16:03:00,50.3,30,13,0
2023-01-01 16:04:00,49.81,32,12,0
2023-01-01 16:05:00,49.7,34,16,0
2023-01-01 16:06:00,50.11,25,18,0
2023-01-01 16:07:00,50.45,33,10,0
2023-01-01 16:08:00,50.08,34,10,0
2023-01-01 16:09:00,49.37,32,15,0
2023-01-01 16:10:00,49.72,30,14,0
2023-01-01 16:11:00,49.41,27,17,0
2023-01-01 16:12:00,49.88,25,18,0
2023-01-01 16:13:00,50.08,34,10,0
2023-01-01 16:14:00,49.72,29,18,0
2023-01-01 16:15:00,50.68,25,14,0
2023-01-01 16:16:00,49.68,28,19,0
2023-01-01 16:17:00,49.75,26,15,0
2023-01-01 16:18:00,49.39,27,18,0
2023-01-01 16:19:00,49.38,30,11,0
2023-01-01 16:20:00,50.66,29,14,0
2023-01-01 16:21:00,49.87,27,11,0
2023-01-01 16:22:00,49.87,33,18,0
2023-01-01 16:23:00,49.39,25,18,0
2023-01-01 16:24:00,51.03,33,11,0
2023-01-01 16:25:00,50.65,32,15,0
2023-01-01 16:26:00,50.43,33,10,0
2023-01-01 16:27:00,50.83,27,11,0
2023-01-01 16:28:00,50.04,25,18,0
2023-01-01 16:29:00,51.08,25,14,0
2023-01-01 16:30:00,50.17,30,18,0
2023-01-01 16:31:00,49.92,26,13,0
2023-01-01 16:32:00,49.75,34,13,0
2023-01-01 16:33:00,50.48,33,15,0
2023-01-01 16:34:00,50.2,26,10,0
2023-01-01 16:35:00,50.1,31,17,0
2023-01-01 16:36:00,50.65,28,19,0
2023-01-01 16:37:00,50.45,26,11,0
2023-01-01 16:38:00,49.68,33,12,0
2023-01-01 16:39:00,50.81,25,16,0
2023-01-01 16:40:00,50.1,33,10,0
2023-01-01 16:41:00,50.44,34,19,0
2023-01-01 16:42:00,49.65,34,10,0
2023-01-01 16:43:00,49.75,31,10,0
2023-01-01 16:44:00,49.37,30,14,0
2023-01-01 16:45:00,49.84,32,14,0
2023-01-01 16:46:00,50.3,34,13,0
2023-01-01 16:47:00,50.15,31,10,0
2023-01-01 16:48:00,50.07,26,17,0
2023-01-01 16:49:00,50.42,32,19,0
2023-01-01 16:50:00,50.13,27,17,0
2023-01-01 16:51:00,50.3,26,18,0
2023-01-01 16:52:00,51.04,31,13,0
2023-01-01 16:53:00,50.7,27,14,0
2023-01-01 16:54:00,49.93,33,15,0
2023-01-01 16:55:00,49.33,31,10,0
2023-01-01 16:56:00,49.94,34,15,0
2023-01-01 16:57:00,50.83,33,16,0
2023-01-01 16:58:00,49.29,34,19,0
2023-01-01 16:59:00,50.46,33,17,0
2023-01-02 08:00:00,20.0,33,19,0
2023-01-02 08:01:00,20.0,25,19,0
2023-01-02 08:02:00,20.0,31,13,0
2023-01-02 08:03:00,20.0,34,15,0
2023-01-02 08:04:00,20.0,33,16,0
2023-01-02 08:05:00,20.0,29,12,0
2023-01-02 08:06:00,20.0,30,16,0
2023-01-02 08:07:00,20.0,26,13,0
2023-01-02 08:08:00,20.0,33,18,0
2023-01-02 08:09:00,20.0,28,19,0
2023-01-02 08:10:00,20.0,27,19,0
2023-01-02 08:11:00,20.0,28,11,0
2023-01-02 08:12:00,20.0,29,12,0
2023-01-02 08:13:00,20.0,31,15,0
2023-01-02 08:14:00,20.0,26,12,0
2023-01-02 08:15:00,20.0,30,12,0
2023-01-02 08:16:00,20.0,25,11,0
2023-01-02 08:17:00,20.0,34,18,0
2023-01-02 08:18:00,20.0,31,17,0
2023-01-02 08:19:00,20.0,34,15,0
2023-01-02 08:20:00,20.0,33,14,0
2023-01-02 08:21:00,20.0,26,12,0
2023-01-02 08:22:00,20.0,34,13,0
2023-01-02 08:23:00,20.0,25,11,0
2023-01-02 08:24:00,20.0,26,16,0
2023-01-02 08:25:00,20.0,25,14,0
2023-01-02 08:26:00,20.0,29,19,0
2023-01-02 08:27:00,20.0,26,10,0
2023-01-02 08:28:00,20.0,32,12,0
2023-01-02 08:29:00,20.0,31,15,0
2023-01-02 08:30:00,20.0,25,16,0
2023-01-02 08:31:00,20.0,34,10,0
2023-01-02 08:32:00,20.0,31,17,0
2023-01-02 08:33:00,20.0,26,10,0
2023-01-02 08:34:00,20.0,29,15,0
2023-01-02 08:35:00,20.0,31,17,0
2023-01-02 08:36:00,20.0,33,17,0
2023-01-02 08:37:00,20.0,34,16,0
2023-01-02 08:38:00,20.0,29,18,0
2023-01-02 08:39:00,20.0,28,18,0
2023-01-02 08:40:00,20.0,26,14,0
2023-01-02 08:41:00,20.0,33,11,0
2023-01-02 08:42:00,20.0,28,19,0
2023-01-02 08:43:00,20.0,26,18,0
2023-01-02 08:44:00,20.0,26,13,0
2023-01-02 08:45:00,20.0,30,12,0
2023-01-02 08:46:00,20.0,29,10,0
2023-01-02 08:47:00,20.0,29,17,0
2023-01-02 08:48:00,20.0,34,12,0
2023-01-02 08:49:00,20.0,32,19,0
2023-01-02 08:50:00,20.0,34,18,0
2023-01-02 08:51:00,20.0,29,11,0
2023-01-02 08:52:00,20.0,28,18,0
2023-01-02 08:53:00,20.0,25,12,0
2023-01-02 08:54:00,20.0,32,10,0
2023-01-02 08:55:00,20.0,27,16,0
2023-01-02 08:56:00,20.0,26,13,0
2023-01-02 08:57:00,20.0,28,13,0
2023-01-02 08:58:00,20.0,33,11,0
2023-01-02 08:59:00,20.0,31,19,0
2023-01-02 09:00:00,50.83,27,12,0
2023-01-02 09:01:00,49.7,30,11,0
2023-01-02 09:02:00,50.11,31,13,0
2023-01-02 09:03:00,50.38,30,12,0
2023-01-02 09:04:00,50.01,34,19,0
2023-01-02 09:05:00,50.28,26,12,0
2023-01-02 09:06:00,49.17,33,10,0
